"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Brazil","BRA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.212341","","","","","","","","","","1.212341","","","","","","","","","","","","","","","",
"Brazil","BRA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5748390","5719494","5690598","5661702","5632806","5603910","5575014","5546118","5517222","5488326","5459430","5428532","5397634","5366736","5335838","5304940","5282996","5261052","5239108","5217164","5195220","5173276","5151332","","","",
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4098878458604","65.1056215856638","64.8013553254671","64.4970890652705","64.1928228050739","63.8885565448772","63.5842902846806","63.2800240244839","62.9757577642873","62.6714915040906","62.367225243894","62.0193009449471","61.6713766460002","61.3234523470533","60.9755280481064","60.6276037491595","60.4295692582321","60.2315347673047","60.0335002763773","59.8354657854499","59.6374312945225","59.5197017518252","59.4019722091279","59.2842426664306","","",
"Brazil","BRA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63279371224119","1.63968222413653","","","","","","","","",
"Brazil","BRA","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","1761","",
"Brazil","BRA","Land area (sq. km)","AG.LND.TOTL.K2","","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","",
"Brazil","BRA","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","32.5526720318293","34.1666666666667","35.7692307692308","38.1481481481481","40.7142857142857","42.7586206896552","44.8333333333333","45.3125","47.0909090909091","47.3914285714286","49.5945945945946","52.8947368421053","56.025641025641","57.5609756097561","76.9316666666667","81.3953488372093","84.0909090909091","97.2727272727273","108.017817371938","121.156666666667","124.780701754386","126.170212765957","131.276595744681","136.093418259023","140.868710359408","138.531224489796","139.65595959596","141.323293172691","143.544088176353","143.79728103234","142.557790684257","145.506244812077","146.613347619777","147.645084842165","136.283435815291","138.916312350928","138.813075378971","138.71151060689","138.368706144756","138.026252933724","134.735826378426","129.150786940687","122.638532223632","117.726244680534","116.081431736949","116.861992007059","","","","","","","","","",
"Brazil","BRA","Cereal production (metric tons)","AG.PRD.CREL.MT","","15036353","15918336","16616892","16469226","20350793","17867924","20322328","20418801","20549860","23698316","22814265","22703928","23721606","26240014","26238419","31143200","30913834","24033646","27147322","33217492","32050567","33838263","29197566","32711289","36011139","37298400","44148398","42905037","43934410","32490390","36682063","44057997","43073464","45852774","49641824","44957172","44871284","40734185","47428952","45893360","57124610","50878876","67468220","63963630","55668625","59148968","69441579","79751786","70913797","75161327","77586276","89908244","100901726","","",
"Brazil","BRA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","23.31","24.67","24.82","24.47","29.29","26.84","29.56","29.61","30.41","31.12","33.58","34.71","32.74","36.25","36.6","37.55","41.21","39.4","41.11","45.45","47.54","48.78","47.47","52.22","58.65","53.92","59.99","60.94","63.55","59.02","59.91","63.86","62.72","68.08","69.97","66.04","70.39","71.16","75.73","77.32","82.78","87.51","95.49","99","97.96","103.04","112.35","121.79","118.79","126.58","135.28","130.58","140.33","","",
"Brazil","BRA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","15.66","16.2","16.73","17.58","19.62","19.1","20.56","21.24","21.94","23.39","23.88","25.37","25.35","26.74","28.04","30.92","32.29","31.55","33.05","37.41","38.17","40.15","40.1","43.12","46.22","45.08","49.02","51.36","53.48","51.39","53.58","56.72","57.31","61.9","66.23","65.94","69.06","69.92","75.13","76.81","81.38","86.5","94.19","97.43","99.41","103.16","110.92","116.66","116.85","123.92","128.97","127.1","136.65","","",
"Brazil","BRA","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","13.63","13.93","14.09","15.12","15.98","16.08","16.45","17.96","18.83","19.28","19.18","20.89","21.87","21.85","23.43","25.38","25.64","26.99","28.68","31.92","32.92","33.32","34.37","34.99","36.08","37.72","40.41","42.81","44.18","44.91","48.97","51.59","53.44","56.49","62.2","66.49","67.01","68.41","74.14","77.58","80.39","85.71","89.58","96.3","100.9","102.8","107.69","111.51","111.42","116.59","118.85","121.42","127.53","","",
"Brazil","BRA","Surface area (sq. km)","AG.SRF.TOTL.K2","","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","",
"Brazil","BRA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1346.301","1381.522","1322.444","1256.435","1428.334","1321.273","1402.193","1350.452","1302.765","1408.794","1290.83","1299.716","1411.668","1455.84","1358.833","1444.564","1452.453","1210.15","1301.318","1575.741","1611.099","1544.845","1614.565","1677.317","1827.775","1664.747","1882.122","1858.763","1999.698","1755.061","1850.655","2142.471","2354.545","2284.36","2513.151","2573.147","2522.079","2581.25","2720.95","2661.353","3149.603","2846.024","3385.302","3131.45","2882.592","3210.503","3553.131","3830.84","3531.509","4040.836","4037.495","4584.529","4826.417","","",
"Brazil","BRA","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30970374599226","4.21053894172545","4.37893107543184","4.57875707361068","4.48775084795687","4.25597403775267","4.37322870890998","5.00604469142165","5.2402515714994","5.4827622282398","",
"Brazil","BRA","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0643743001807","50.4494835011811","49.3351370386386","48.7041384763701","52.5418005830757","50.3997728636409","48.8714376462536","50.6608546945773","49.5086068533611","51.4889704001862","",
"Brazil","BRA","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29161701041","33927084451","40783869373","53072582766","42510024800","46891868560","58071792710","46335381148","49848364647","64325109768","",
"Brazil","BRA","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96610925191","119499000000","157790000000","220247000000","174697000000","244202000000","302394000000","304088000000","325858000000","319354000000","",
"Brazil","BRA","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12923698824621","5.73811794236424","5.69032049260354","5.96149773490872","7.2950093346464","5.13763141525902","4.62256238898033","4.33625620185355","3.87556159098179","2.76117490613208","",
"Brazil","BRA","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73139777858","91349560988","120617000000","173107000000","127723000000","181768000000","226233000000","223149000000","239634000000","230893000000","",
"Brazil","BRA","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23471147333","28149406189","37172915001","47140404693","46974141400","62434005084","76161087742","80939018421","86223756159","88461304714","",
"Brazil","BRA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1404494000","1663677000","2259433000","2697171000","2512044100","2850248166","3301090225","3666480099","3668547013","5922655347","",
"Brazil","BRA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125772626232","153426084451","198573869373","273319582766","217207024800","291093868560","360465792710","350423381148","375706364647","383679109768","",
"Brazil","BRA","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6971970639029","23.3369399940204","22.8853869645981","22.0796673740596","16.9628422415402","18.1634846663171","18.5857145685092","17.5342413336184","17.6366905159614","16.8481861172925","",
"Brazil","BRA","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1091916515047","20.4754585631448","22.0891555041597","23.2546964146615","23.2003478407378","26.2991110531973","27.9202853956529","27.4686477705437","28.9791410384896","28.9016638468749","",
"Brazil","BRA","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.326239263496742","2.59959495898288","1.22220689138752","1.54110370451144","-0.273453764002123","0.7434353971811","0.147195806420194","0.332240321793989","0.558175462450612","1.09699331893641","",
"Brazil","BRA","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","353085000","419405000","813450000","983276000","1127773600","1556562180","1534654243","1407584568","1708222024","1963628845","",
"Brazil","BRA","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","108000000","103000000","114000000","147000000","27000000","152000000","154000000","168000000","19000000","5000000","6000000","10000000","10000000","7000000","9000000","12000000","22000000","34000000","203000000","252000000","347000000","409000000","375000000","444000000","330000000","365988006.6","709002014.2","360891998.3","333194000.2","400608001.7","373953000","529306000","562634000","813083000","730896100","921717181.49","909504703.89","897060041.16","1019387921.33","1535489193.84","",
"Brazil","BRA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13984655478","13621476250","1550785092","-28192023673","-24305612300","-47273101647","-52480127065","-54246393412","-81108305241","-103981000000","",
"Brazil","BRA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56760514609709","1.22959468398752","0.111092686309803","-1.66365354514831","-1.46015927149903","-2.13960305537545","-2.00670793869687","-2.24796298341063","-3.39069854286235","-4.43212351320062","",
"Brazil","BRA","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14446272466","15456047508","-845490103.7","-25327461837","-23523714800","-49692730263","-52178860617","-55738994833","-78978510018","-99704828132","",
"Brazil","BRA","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-25967387038","-27488974808","-29291166631","-40561764395","-33668750800","-39486409327","-47318912458","-35447573211","-39777676772","-51475921656","",
"Brazil","BRA","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36394274085","36804240761","26812962157","8145874251","6025626300","-10688246126","-8145440954","-21644748394","-44696888784","-54540831124","",
"Brazil","BRA","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44889564255","46458612543","40031626580","24835752407","25271419900","20146857897","29806529528","19430645445","2399484638","-6248007747","",
"Brazil","BRA","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","409926988.1","1769605258","-2408504195","2877973836","726343500","-2454840631","288856529.3","-1588932246","2085337408","4044927370","",
"Brazil","BRA","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-12549590735","9420275577","-27518241273","-24601090274","-36032806300","-36918923577","-67689141256","-68093253945","-67490979373","-71114873164","",
"Brazil","BRA","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4884536334","-9573235678","-48390357301","-1133124949","-50283048500","-63010937321","-35310913877","-8273462590","-25689018924","-37892014873","",
"Brazil","BRA","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27566439296","30569287954","87484243269","2969305577","47577592798","49079977011","58634858697","18899129689","-5923725138","","",
"Brazil","BRA","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","43000000","38000000","63000000","112000000","-21000000","144000000","186000000","-13000000","111000000","162000000","148000000","80000000","68000000","91000000","221000000","799000000","1514000000","2189000000","1603000000","2423000000","3621000000","2441000000","1814000000","1436000000","1688000000","1521065000","1637524000","2389815000","2866589000","3268212307.09398","3557768431","4306210297","4028989566","4223866471","3337512200","2901553806","2984226347","2845928193","3366260315","2035518721","",
"Brazil","BRA","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51690000","64966000","12229000","-13412000","55554000","35212014.21","12409918.21","96330825.22","44457814.65","231478557.4","",
"Brazil","BRA","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","28230000","22640000","13030000","8070000","5630000","9360000","5590000","4639999.99999999","4510000","10080000","13610000","7569999.99999999","24340000","15740000","41110000","34350000","29750000","35190000","45870000","43830000","40660000","50190000","38030000","58900000","69040000","64650000","80360000","72290000","102000000","63830000","53450000","71900000","77280000","85830000","88610000","160680000","124570000","177990000","211030000","196400000","190900000","210150000","245340000","852540000","","",
"Brazil","BRA","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","","","","","","","","","","","31840000","37470000","35760000","41620000","43190000","42170000","39150000","42590000","55540000","63600000","82680000","81000000","75270000","72480000","70600000","72840000","98390000","120560000","138860000","134580000","140850000","157880000","175320000","183140000","193920000","237300000","228550000","212990000","184340000","209080000","186860000","168550000","176320000","219060000","199630000","194410000","207780000","251690000","243920000","229810000","248420000","222000000","240220000","234980000","","",
"Brazil","BRA","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6435168000","7891540000","11483100000","14971477000","14404566000","16422484741.7","20198895520.3","22222660387","21216996011.1","22961099314","",
"Brazil","BRA","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9702816336884","42.6684256235458","47.9376299525992","49.1665619699823","51.9488795506236","51.9716958194124","52.8640726841539","55.7467129996865","54.2254414349994","57.1619801141201","",
"Brazil","BRA","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9237305100758","52.2430658271335","55.2385763725478","56.4017570570786","59.2039032343644","58.3682046707428","59.2422612346161","61.5657561444923","60.2416731166651","63.8251971911985","",
"Brazil","BRA","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3194314003","6438109643","11492702742","12510818371","8841274000","7405459233","10752880252","10887807937","10070687876","12849188112","",
"Brazil","BRA","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133005000000","156303000000","184603000000","228393000000","180723000000","233514000000","294249000000","282443000000","281161000000","264813000000","",
"Brazil","BRA","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28235254262755","5.74301175453877","6.81661567613247","6.78370916013563","7.0073197797959","7.87575184686262","8.28716927128507","8.08863515550955","8.63977278245929","4.59187452576408","",
"Brazil","BRA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118029000000","137808000000","160649000000","197942000000","152995000000","201915000000","256040000000","242580000000","242034000000","224645000000","",
"Brazil","BRA","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14975857163","18495034407","23954250578","30450526537","27728347800","31598901061","38209117260","39863624582","39127382737","40168481337","",
"Brazil","BRA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101660000","150307000","319410000","465444000","433807800","397212729.8","590769563","510711775.9","597237267.2","375097938.4","",
"Brazil","BRA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136199314003","162741109643","196095702742","240903818371","189564274000","240919459233","305001880252","293330807937","291231687876","277662188112","",
"Brazil","BRA","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0095030204583","18.6785508530468","17.2680391921715","17.8164025256113","14.6583158481588","15.7126565427553","15.3151525123719","13.6766181403931","13.9847035841364","14.5449368946353","",
"Brazil","BRA","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7844139268384","23.3353715652809","20.6767687591483","18.9981312571745","19.1304611376809","18.0433869392911","17.1554169791359","16.6689905613862","17.1338505134934","17.0348306215329","",
"Brazil","BRA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","1302000000","1555000000","1833000000","2006000000","2419000000","1911000000","2520000000","2910000000","1609000000","1594000000","1441000000","345000000","1169000000","2804000000","1131000000","989000000","1103000000","2061000000","1292000000","3072000000","4859000000","11200000000","19650000000","31913000000","28576000000","32779239699.75","22457353372.251","16590204193.114","10143524670.9901","18165693855.2842","15459981604.1196","19378093068.2773","44579492463.6335","50716402711.4787","31480932200","53344632546.73","71538657409.37","76110663188.77","80842996726.9","96895162915.63","",
"Brazil","BRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","1.05246670553341","1.01848320759466","1.0404646859225","0.998999546922861","1.07525692151625","0.813106376212178","0.956135069019492","1.03307874048642","0.791423641583036","0.762592173992974","0.646354159821192","0.12866546237575","0.397505322708203","0.848675005546146","0.265745409647489","0.214091608374833","0.182961218193279","0.514479245779916","0.295112882039361","0.55042715687456","0.618473934963973","1.31223735424436","2.21700660621436","3.68147005174033","4.74759307391806","4.98758867066591","4.01302318071902","3.26078217560137","1.81455659119701","2.71274411035384","1.73298132079906","1.74923773203872","3.19351507675743","2.99285089097481","1.89121650011928","2.41440343045711","2.73545815865296","3.15401527603383","3.37960743216172","4.13009424677363","",
