start,end,lon,lat,shape
2022-06-09 21:00:00,2022-06-09 23:00:00,0,0,2 hours
2022-06-09 20:21:00,2022-06-09 20:21:30,0,0,30 Seconds
2022-06-09 20:15:00,2022-06-09 20:17:00,0,0,1-2 minutes
2022-06-09 12:22:00,2022-06-09 12:24:00,0,0,1-2 minutes
2022-06-09 00:42:00,2022-06-09 01:12:00,0,0,30 min
2022-06-08 23:59:00,2022-06-09 00:14:00,0,0,15 mins
2022-06-08 22:26:00,2022-06-08 22:29:00,0,0,3 minutes
2022-06-08 21:01:00,2022-06-08 21:31:00,0,0,30 min..
2022-06-08 21:00:00,2022-06-08 21:00:00,0,0,"All night, weird objects"
2022-06-08 21:00:00,2022-06-08 21:30:00,0,0,30 min
2022-06-08 18:23:00,2022-06-08 18:23:20,0,0,20 seconds
2022-06-08 16:57:00,2022-06-08 16:57:05,0,0,5 seconds
2022-06-08 13:07:00,2022-06-08 13:07:05,0,0,5 seconds
2022-06-08 10:30:00,2022-06-08 10:40:00,0,0,10 min. then went inside
2022-06-08 08:47:00,2022-06-08 08:57:00,0,0,10 min. then went inside
2022-06-08 05:46:00,2022-06-08 05:56:00,0,0,10 min. then went inside
2022-06-08 05:27:00,2022-06-08 05:37:00,0,0,10 min. then went inside
2022-06-08 02:00:00,2022-06-08 02:00:20,0,0,20 seconds
2022-06-08 01:27:00,2022-06-08 01:27:00,0,0,Previous report
2022-06-07 22:45:00,2022-06-07 22:49:00,0,0,4min
2022-06-07 22:10:00,2022-06-07 22:10:10,0,0,10 seconds
2022-06-07 21:03:00,2022-06-07 21:05:00,0,0,2 minutes
2022-06-07 20:41:00,2022-06-07 20:41:00,0,0,Photograph
2022-06-07 18:34:00,2022-06-07 18:34:10,0,0,10 seconds or so.
2022-06-07 15:09:00,2022-06-07 15:09:10,0,0,10 seconds or so.
2022-06-07 12:07:00,2022-06-07 12:07:10,0,0,10 seconds or so.
2022-06-07 03:16:00,2022-06-07 03:46:00,0,0,30 min or more
2022-06-06 21:30:00,2022-06-06 21:30:10,0,0,8-10 seconds
2022-06-06 21:30:00,2022-06-06 21:30:10,0,0,10 sec
2022-06-06 20:45:00,2022-06-06 20:45:10,0,0,10 sec
2022-06-06 20:45:00,2022-06-06 20:56:00,0,0,10-11 minutes
2022-06-06 20:00:00,2022-06-06 20:00:32,0,0,32 seconds
2022-06-06 11:06:00,2022-06-06 11:06:04,0,0,4 seconds
2022-06-06 10:23:00,2022-06-06 10:23:30,0,0,A good 1 minute and 30+se
2022-06-06 06:25:00,2022-06-06 06:25:10,0,0,10 seconds
2022-06-06 00:21:00,2022-06-06 00:22:00,0,0,1 minute
2022-06-05 23:30:00,2022-06-05 23:30:01,0,0,1 minute1st 2mins2nd
2022-06-05 23:11:00,2022-06-05 23:11:00,0,0,More than an hour
2022-06-05 21:54:00,2022-06-05 21:54:00,0,0,One snapshot of the photo
2022-06-05 21:35:00,2022-06-05 21:35:00,0,0,Milliseconds
2022-06-05 21:30:00,2022-06-05 21:32:00,0,0,1-2 minutes
2022-06-05 21:00:00,2022-06-05 21:00:00,0,0,a few minutes
2022-06-05 20:20:00,2022-06-05 20:20:03,0,0,1-3 seconds
2022-06-05 19:40:00,2022-06-05 19:40:15,0,0,15 seconds
2022-06-05 19:17:00,2022-06-05 19:17:00,0,0,From sunset to sunrise
2022-06-05 19:00:00,2022-06-05 19:15:00,0,0,15 minutes
2022-06-05 19:00:00,2022-06-05 19:01:00,0,0,1 minute
2022-06-05 17:22:00,2022-06-05 17:30:00,0,0,8 mins
2022-06-05 15:00:00,2022-06-05 15:30:00,0,0,30 min
2022-06-05 15:00:00,2022-06-05 15:05:00,0,0,5 min
2022-06-05 11:40:00,2022-06-05 11:45:00,0,0,3 to 5 minutes
2022-06-05 10:05:00,2022-06-05 10:05:00,0,0,Unknown
2022-06-05 08:49:00,2022-06-05 08:49:05,0,0,5 seconds
2022-06-05 06:19:00,2022-06-05 06:29:00,0,0,10 minutes
2022-06-05 03:58:00,2022-06-05 04:00:00,0,0,2 minutes
2022-06-05 02:19:00,2022-06-05 02:19:00,0,0,Ten minutes
2022-06-05 02:00:00,2022-06-05 02:00:00,0,0,Unbleiveabla
2022-06-05 01:30:00,2022-06-05 01:30:00,0,0,Every night since
2022-06-04 23:10:00,2022-06-04 23:10:00,0,0,Every night since
2022-06-04 23:03:00,2022-06-04 23:03:00,0,0,25
2022-06-04 22:45:00,2022-06-04 22:50:00,0,0,3-5 minutes
2022-06-04 22:33:00,2022-06-05 00:33:00,0,0,About 2 hours
2022-06-04 21:04:00,2022-06-04 21:04:00,0,0,8
2022-06-04 20:35:00,2022-06-04 20:35:50,0,0,50 seconds
2022-06-04 19:28:00,2022-06-04 19:28:00,0,0,7:28pm to about 8:18pm
2022-06-04 18:29:00,2022-06-04 18:39:00,0,0,10+ minutes
2022-06-04 18:25:00,2022-06-04 18:28:00,0,0,3 minutes
2022-06-04 17:45:00,2022-06-04 17:55:00,0,0,10 minutes
2022-06-04 15:45:00,2022-06-04 15:55:00,0,0,10 minutes
2022-06-04 15:00:00,2022-06-04 15:30:00,0,0,30 minutes
2022-06-04 10:42:00,2022-06-04 11:27:00,0,0,45 minutes
2022-06-04 06:50:00,2022-06-04 07:35:00,0,0,45 minutes
2022-06-04 06:30:00,2022-06-04 06:37:00,0,0,Approx 5-7 min
2022-06-04 04:42:00,2022-06-04 04:47:00,0,0,Approx 1.5 minutes
2022-06-04 03:38:00,2022-06-04 03:38:00,0,0,Currently Happening
2022-06-04 00:00:00,2022-06-04 00:01:00,0,0,1 minute
2022-06-03 23:30:00,2022-06-03 23:30:00,0,0,A few hours
2022-06-03 22:45:00,2022-06-03 22:46:00,0,0,1 minute
2022-06-03 22:30:00,2022-06-03 22:30:00,0,0,Multiple times a night
2022-06-03 22:00:00,2022-06-03 22:00:10,0,0,10 seconds
2022-06-03 21:55:00,2022-06-03 21:55:01,0,0,Approximately 1 second
2022-06-03 21:30:00,2022-06-03 21:33:00,0,0,2-3 minutes
2022-06-03 19:15:00,2022-06-03 19:15:30,0,0,20-30 seconds
2022-06-03 16:28:00,2022-06-03 16:28:00,0,0,A few minutes.
2022-06-03 16:00:00,2022-06-03 16:00:00,0,0,un segundo
2022-06-03 06:31:00,2022-06-03 06:31:00,0,0,un segundo
2022-06-03 06:09:00,2022-06-03 06:09:00,0,0,un segundo
2022-06-03 05:00:00,2022-06-03 05:00:00,0,0,un segundo
2022-06-03 04:00:00,2022-06-03 04:05:00,0,0,5 minutes
2022-06-03 02:30:00,2022-06-03 04:30:00,0,0,Intermittent approx 2 hrs
2022-06-02 23:30:00,2022-06-02 23:40:00,0,0,10 minutes
2022-06-02 22:00:00,2022-06-02 22:00:00,0,0,Presently still happening
2022-06-02 21:45:00,2022-06-02 21:45:10,0,0,5 to 10 seconds
2022-06-02 21:13:00,2022-06-02 21:18:00,0,0,1.5 minutes
2022-06-02 21:04:00,2022-06-02 21:07:00,0,0,At least 2-3 minutes
2022-06-02 16:41:00,2022-06-02 16:41:00,0,0,My whole life
2022-06-02 16:30:00,2022-06-02 16:30:00,0,0,My whole life
2022-06-02 12:48:00,2022-06-02 12:48:00,0,0,My whole life
2022-06-02 11:59:00,2022-06-02 12:09:00,0,0,5-10 min
2022-06-02 11:11:00,2022-06-02 11:21:00,0,0,5-10 min
2022-06-02 08:05:00,2022-06-02 08:15:00,0,0,5-10 min
2022-06-02 05:30:00,2022-06-02 05:40:00,0,0,5-10 min
2022-06-02 03:40:00,2022-06-02 03:44:00,0,0,4 minutes
2022-06-02 03:40:00,2022-06-02 03:40:00,0,0,Five seconds
2022-06-01 23:20:00,2022-06-01 23:21:00,0,0,1 min
2022-06-01 23:00:00,2022-06-01 23:02:00,0,0,2 minutes total
2022-06-01 20:36:00,2022-06-01 20:38:00,0,0,2 minutes total
2022-06-01 20:00:00,2022-06-01 20:00:00,0,0,Five minutes
2022-06-01 18:30:00,2022-06-01 18:30:10,0,0,10 seconds
2022-06-01 13:55:00,2022-06-01 13:55:10,0,0,10 seconds
2022-06-01 11:52:00,2022-06-01 11:52:06,0,0,5 photos in 6 seconds.
2022-06-01 09:08:00,2022-06-01 09:08:06,0,0,5 photos in 6 seconds.
2022-06-01 04:49:00,2022-06-01 06:49:00,0,0,2 hours
2022-06-01 03:40:00,2022-06-01 03:40:03,0,0,2-3 seconds
2022-06-01 03:36:00,2022-06-01 03:36:00,0,0,a few seconds
2022-06-01 03:00:00,2022-06-01 03:00:08,0,0,6-8 seconds
2022-06-01 01:19:00,2022-06-01 01:19:00,0,0,I am a living human alien
2022-06-01 00:01:00,2022-06-01 01:01:00,0,0,1 hour
2022-06-01 00:00:00,2022-06-01 01:00:00,0,0,1 hour
2022-05-31 23:28:00,2022-05-31 23:28:06,0,0,5-6 seconds
2022-05-31 23:00:00,2022-05-31 23:05:00,0,0,1.5 minutes
2022-05-31 22:34:00,2022-05-31 22:34:00,0,0,.5
2022-05-31 22:24:00,2022-05-31 22:24:00,0,0,10:24:47- 10:24:48
2022-05-31 22:00:00,2022-05-31 22:01:00,0,0,approx 1 minute
2022-05-31 21:59:00,2022-05-31 22:19:00,0,0,I watched for about 20 mi
2022-05-31 20:20:00,2022-05-31 20:40:00,0,0,I watched for about 20 mi
2022-05-31 11:45:00,2022-05-31 11:45:00,0,0,Less than a second
2022-05-31 05:00:00,2022-05-31 05:00:00,0,0,Over an hour.
2022-05-31 03:23:00,2022-05-31 03:28:00,0,0,5 mins
2022-05-31 02:00:00,2022-05-31 02:00:10,0,0,10 seconds
2022-05-31 01:38:00,2022-05-31 01:38:10,0,0,10 seconds
2022-05-31 01:11:00,2022-05-31 01:11:00,0,0,20 MINUTES
2022-05-30 22:31:00,2022-05-30 22:31:10,0,0,10 seconds
2022-05-30 22:15:00,2022-05-30 22:15:10,0,0,5-10 seconds at most
2022-05-30 22:13:00,2022-05-30 22:34:00,0,0,21 minutes
2022-05-30 22:05:00,2022-05-30 22:10:00,0,0,5 minutes
2022-05-30 22:05:00,2022-05-30 22:05:15,0,0,15 seconds
2022-05-30 21:30:00,2022-05-30 21:30:03,0,0,2-3 seconds
2022-05-30 21:20:00,2022-05-30 21:25:00,0,0,5 minutes
2022-05-30 20:53:00,2022-05-30 20:53:05,0,0,3-5 seconds
2022-05-30 19:45:00,2022-05-30 19:49:00,0,0,4 minutes
2022-05-30 16:00:00,2022-05-30 16:10:00,0,0,10 minutes
2022-05-30 15:54:00,2022-05-30 15:54:00,0,0,0:58
2022-05-30 13:00:00,2022-05-30 13:00:00,0,0,Can't say everyone frozen
2022-05-30 11:11:00,2022-05-30 11:11:00,0,0,Can't say everyone frozen
2022-05-30 10:30:00,2022-05-30 10:30:00,0,0,Can't say everyone frozen
2022-05-30 10:30:00,2022-05-30 10:30:03,0,0,3 seconds
2022-05-30 05:05:00,2022-05-30 05:05:00,0,0,Until full daylight
2022-05-30 04:42:00,2022-05-30 04:42:00,0,0,Until full daylight
2022-05-30 04:00:00,2022-05-30 04:00:00,0,0,Still hovering
2022-05-30 02:46:00,2022-05-30 02:46:30,0,0,30 seconds
2022-05-30 01:32:00,2022-05-30 01:32:02,0,0,2 Seconds
2022-05-30 00:58:00,2022-05-30 00:58:00,0,0,Two or three minutes
2022-05-29 23:15:00,2022-05-29 23:15:20,0,0,20 seconds
2022-05-29 22:55:00,2022-05-29 23:25:00,0,0,About 30 minutes
2022-05-29 22:52:00,2022-05-29 22:52:30,0,0,Less than 30 seconds
2022-05-29 22:50:00,2022-05-29 22:50:00,0,0,It happens everytime i as
2022-05-29 22:30:00,2022-05-29 22:30:00,0,0,It’s still going
2022-05-29 22:30:00,2022-05-29 22:31:30,0,0,90 Seconds
2022-05-29 22:15:00,2022-05-29 22:17:00,0,0,1-2 minutes
2022-05-29 22:00:00,2022-05-29 22:00:20,0,0,Roughly 15-20 seconds.
2022-05-29 21:01:00,2022-05-29 21:01:00,0,0,All night
2022-05-29 20:45:00,2022-05-29 20:45:00,0,0,Less than a minute
2022-05-29 20:45:00,2022-05-29 20:50:00,0,0,5 minutes
2022-05-29 20:04:00,2022-05-29 20:04:00,0,0,short
2022-05-29 18:36:00,2022-05-29 18:36:01,0,0,About 1 second
2022-05-29 15:13:00,2022-05-29 15:13:08,0,0,8 seconds
2022-05-29 13:32:00,2022-05-29 13:32:10,0,0,10 seconds
2022-05-29 09:30:00,2022-05-29 09:35:00,0,0,5 mins
2022-05-29 06:40:00,2022-05-29 06:40:00,0,0,It lasted about ten minut
2022-05-29 06:19:00,2022-05-29 06:19:00,0,0,It lasted about ten minut
2022-05-29 04:19:00,2022-05-29 04:19:58,0,0,58 seconds
2022-05-28 22:25:00,2022-05-28 22:30:00,0,0,Approximately 5 minutes
2022-05-28 21:50:00,2022-05-28 21:55:00,0,0,It seemed like 5 minutes
2022-05-28 21:25:00,2022-05-28 21:26:00,0,0,1 min
2022-05-28 21:18:00,2022-05-28 21:21:00,0,0,2 to 3 minutes
2022-05-28 20:56:00,2022-05-28 20:56:30,0,0,30 seconds to 1 minuet
2022-05-28 20:50:00,2022-05-28 20:50:00,0,0,A minute or less
2022-05-28 13:44:00,2022-05-28 13:44:00,0,0,A minute or less
2022-05-28 11:15:00,2022-05-28 11:15:45,0,0,45 seconds to 1 minute
2022-05-28 07:14:00,2022-05-28 07:14:05,0,0,3-5 seconds
2022-05-28 05:32:00,2022-05-28 06:02:00,0,0,30 minutes
2022-05-28 03:40:00,2022-05-28 03:42:00,0,0,2 minutes
2022-05-28 02:34:00,2022-05-28 02:34:00,0,0,4 nights in a row
2022-05-27 21:30:00,2022-05-27 21:33:00,0,0,3 minutes
2022-05-27 21:08:00,2022-05-27 21:20:00,0,0,Around 12 minutes
2022-05-27 20:16:00,2022-05-27 20:16:30,0,0,30 seconds
2022-05-27 18:12:00,2022-05-27 18:12:30,0,0,30 seconds
2022-05-27 18:08:00,2022-05-27 18:33:00,0,0,25 minutes
2022-05-27 17:15:00,2022-05-27 17:15:00,0,0,Still on going
2022-05-27 11:45:00,2022-05-27 11:45:20,0,0,20 seconds
2022-05-27 11:30:00,2022-05-27 11:35:00,0,0,5 minutes
2022-05-27 07:30:00,2022-05-27 07:31:00,0,0,about 1 minute
2022-05-27 02:48:00,2022-05-27 02:49:00,0,0,about 1 minute
2022-05-27 01:00:00,2022-05-27 01:00:10,0,0,10 seconds
2022-05-27 00:11:00,2022-05-27 00:14:00,0,0,About 3 minutes
2022-05-26 22:13:00,2022-05-26 22:13:45,0,0,Approximately 35-45 secs
2022-05-26 22:04:00,2022-05-26 22:04:45,0,0,Approximately 35-45 secs
2022-05-26 21:32:00,2022-05-26 21:32:30,0,0,30 seconds
2022-05-26 21:10:00,2022-05-26 21:10:10,0,0,8-10 seconds entirely
2022-05-26 20:17:00,2022-05-26 20:19:00,0,0,1-2 min
2022-05-26 15:20:00,2022-05-26 16:15:00,0,0,55 minutes
2022-05-26 13:00:00,2022-05-26 13:05:00,0,0,5 minutes
2022-05-26 12:25:00,2022-05-26 12:30:00,0,0,5 minutes
2022-05-26 03:44:00,2022-05-26 03:44:00,0,0,I see them everyday
2022-05-25 22:00:00,2022-05-25 22:00:00,0,0,Caught on night camera
2022-05-25 21:15:00,2022-05-25 21:25:00,0,0,10 minutes
2022-05-25 15:30:00,2022-05-25 15:30:02,0,0,2 seconds
2022-05-25 14:58:00,2022-05-25 14:58:05,0,0,5 seconds
2022-05-25 14:04:00,2022-05-25 14:09:00,0,0,5 minutes
2022-05-25 01:30:00,2022-05-25 01:30:00,0,0,2 and a half minutes
2022-05-24 23:50:00,2022-05-24 23:50:00,0,0,2 and a half minutes
2022-05-24 22:51:00,2022-05-24 22:53:00,0,0,60-120 seconds
2022-05-24 22:37:00,2022-05-24 22:41:00,0,0,3-4 minutes
2022-05-24 21:55:00,2022-05-24 21:55:00,0,0,6 HOURS
2022-05-24 21:15:00,2022-05-24 21:17:00,0,0,2 minutes
2022-05-24 21:05:00,2022-05-24 21:09:00,0,0,3-4 minutes
2022-05-24 21:00:00,2022-05-24 21:02:00,0,0,approx 2 minutes
2022-05-24 21:00:00,2022-05-24 21:00:10,0,0,10 seconds
2022-05-24 16:42:00,2022-05-24 16:46:00,0,0,4 minutes max
2022-05-24 15:00:00,2022-05-24 15:01:00,0,0,20-60 seconds
2022-05-24 12:09:00,2022-05-24 12:19:00,0,0,10 mins
2022-05-24 00:53:00,2022-05-24 00:53:00,0,0,Big orange light hovering
2022-05-23 22:34:00,2022-05-23 22:34:00,0,0,"West, East, West, North"
2022-05-23 21:54:00,2022-05-23 21:56:00,0,0,2 mins
2022-05-23 20:49:00,2022-05-23 20:50:00,0,0,1 minute
2022-05-23 20:20:00,2022-05-23 20:25:00,0,0,5 minutes
